pk,ara,result_subjectNode_name,result_subjectNode_id,result_subjectNode_cat,result_objectNode_name,result_objectNode_id,result_objectNode_cat,rank,sugeno_score,comp_confidence_score,comp_novelty_score,comp_clinical_evidence_score,weighted_mean_score,normalized_score,ARAX,ARAX_score,unsecret,unsecret_score,improving_agent,improving_agent_score,biothings_explorer,biothings_explorer_score,aragorn,aragorn_score,ARA_list,ARA_count,result_counter,edge_id,edge_object,edge_objectNode_name,edge_objectNode_cats,edge_objectNode_cat,edgeg_subject,edge_subjectNode_name,edge_subjectNode_cats,edge_subjectNode_cat,predicate,qualifiers,edge_type,qualified_predicate,causal_mechanism_qualifier,subject_direction_qualifier,subject_aspect_qualifier,subject_form_or_variant_qualifier,object_direction_qualifier,object_aspect_qualifier,object_form_or_variant_qualifier,publications,phrase,primary_source,publications_count,agg1,agg2
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"7-[[ethyl(4-fluorophenyl)amino]methyl]-3-(1-hydroxyethyl)-2-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one",PUBCHEM.COMPOUND:118009669,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,148,0.502,0.502,0.0,0.0,0.251,50.235,False,-0.0,False,0.502,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,148,medik:edge#235,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:118009669,"7-[[ethyl(4-fluorophenyl)amino]methyl]-3-(1-hydroxyethyl)-2-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity,,['PMID:26919761'],"7-[[ethyl(4-fluorophenyl)amino]methyl]-3-(1-hydroxyethyl)-2-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one causes increased activity of GRIA2",infores:pharos,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"7-[[ethyl(4-fluorophenyl)amino]methyl]-3-(1-hydroxyethyl)-2-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one",PUBCHEM.COMPOUND:118009669,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,148,0.502,0.502,0.0,0.0,0.251,50.235,False,-0.0,False,0.502,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,148,medik:edge#236,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"3-[2-[(N-ethyl-4-fluoroanilino)methyl]-4-oxothieno[3,2-c]pyridin-5-yl]propanenitrile",PUBCHEM.COMPOUND:168289315,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,149,0.498,0.498,0.0,0.0,0.249,49.765,False,-0.0,False,0.498,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,149,medik:creative_edge#198,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:168289315,"3-[2-[(N-ethyl-4-fluoroanilino)methyl]-4-oxothieno[3,2-c]pyridin-5-yl]propanenitrile",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"3-[2-[(N-ethyl-4-fluoroanilino)methyl]-4-oxothieno[3,2-c]pyridin-5-yl]propanenitrile",PUBCHEM.COMPOUND:168289315,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,149,0.498,0.498,0.0,0.0,0.249,49.765,False,-0.0,False,0.498,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,149,medik:edge#271,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:168289315,"3-[2-[(N-ethyl-4-fluoroanilino)methyl]-4-oxothieno[3,2-c]pyridin-5-yl]propanenitrile",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'decreased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,decreased,activity,,['PMID:35051811'],"3-[2-[(N-ethyl-4-fluoroanilino)methyl]-4-oxothieno[3,2-c]pyridin-5-yl]propanenitrile causes decreased activity of GRIA2",infores:bindingdb,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"3-[2-[(N-ethyl-4-fluoroanilino)methyl]-4-oxothieno[3,2-c]pyridin-5-yl]propanenitrile",PUBCHEM.COMPOUND:168289315,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,149,0.498,0.498,0.0,0.0,0.249,49.765,False,-0.0,False,0.498,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,149,medik:edge#272,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"4-Cyclopropyl-7-(4-methylphenoxy)-2,3-dihydro-1lambda6,2,4-benzothiadiazine 1,1-dioxide",PUBCHEM.COMPOUND:53304138,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,150,0.493,0.493,0.0,0.0,0.246,49.296,False,-0.0,False,0.493,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,150,medik:creative_edge#236,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:53304138,"4-Cyclopropyl-7-(4-methylphenoxy)-2,3-dihydro-1lambda6,2,4-benzothiadiazine 1,1-dioxide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"4-Cyclopropyl-7-(4-methylphenoxy)-2,3-dihydro-1lambda6,2,4-benzothiadiazine 1,1-dioxide",PUBCHEM.COMPOUND:53304138,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,150,0.493,0.493,0.0,0.0,0.246,49.296,False,-0.0,False,0.493,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,150,medik:edge#347,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:53304138,"4-Cyclopropyl-7-(4-methylphenoxy)-2,3-dihydro-1lambda6,2,4-benzothiadiazine 1,1-dioxide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity,,['PMID:29256599'],"4-Cyclopropyl-7-(4-methylphenoxy)-2,3-dihydro-1lambda6,2,4-benzothiadiazine 1,1-dioxide causes increased activity of GRIA2",infores:bindingdb,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"4-Cyclopropyl-7-(4-methylphenoxy)-2,3-dihydro-1lambda6,2,4-benzothiadiazine 1,1-dioxide",PUBCHEM.COMPOUND:53304138,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,150,0.493,0.493,0.0,0.0,0.246,49.296,False,-0.0,False,0.493,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,150,medik:edge#348,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"2-Propanesulfonamide, N-[(2S)-2,3-dihydro-5-(6-methyl-3-pyridinyl)-1H-inden-2-yl]-",PUBCHEM.COMPOUND:11688520,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,151,0.488,0.488,0.0,0.0,0.244,48.826,False,-0.0,False,0.488,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,151,medik:creative_edge#175,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:11688520,"2-Propanesulfonamide, N-[(2S)-2,3-dihydro-5-(6-methyl-3-pyridinyl)-1H-inden-2-yl]-",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"2-Propanesulfonamide, N-[(2S)-2,3-dihydro-5-(6-methyl-3-pyridinyl)-1H-inden-2-yl]-",PUBCHEM.COMPOUND:11688520,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,151,0.488,0.488,0.0,0.0,0.244,48.826,False,-0.0,False,0.488,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,151,medik:edge#225,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:11688520,"2-Propanesulfonamide, N-[(2S)-2,3-dihydro-5-(6-methyl-3-pyridinyl)-1H-inden-2-yl]-",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity,,['PMID:20614889'],"2-Propanesulfonamide, N-[(2S)-2,3-dihydro-5-(6-methyl-3-pyridinyl)-1H-inden-2-yl]- causes increased activity of GRIA2",infores:pharos,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"2-Propanesulfonamide, N-[(2S)-2,3-dihydro-5-(6-methyl-3-pyridinyl)-1H-inden-2-yl]-",PUBCHEM.COMPOUND:11688520,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,151,0.488,0.488,0.0,0.0,0.244,48.826,False,-0.0,False,0.488,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,151,medik:edge#226,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,4-cyano-5-ethyl-1-methyl-3-(2''-methyl-biphenyl-4-yl)-1H-pyrrole-2-carboxylic acid,PUBCHEM.COMPOUND:44416795,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,152,0.484,0.484,0.0,0.0,0.242,48.357,False,-0.0,False,0.484,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,152,medik:creative_edge#213,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:44416795,4-cyano-5-ethyl-1-methyl-3-(2''-methyl-biphenyl-4-yl)-1H-pyrrole-2-carboxylic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,4-cyano-5-ethyl-1-methyl-3-(2''-methyl-biphenyl-4-yl)-1H-pyrrole-2-carboxylic acid,PUBCHEM.COMPOUND:44416795,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,152,0.484,0.484,0.0,0.0,0.242,48.357,False,-0.0,False,0.484,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,152,medik:edge#301,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:44416795,4-cyano-5-ethyl-1-methyl-3-(2''-methyl-biphenyl-4-yl)-1H-pyrrole-2-carboxylic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity,,['PMID:16872827'],4-cyano-5-ethyl-1-methyl-3-(2''-methyl-biphenyl-4-yl)-1H-pyrrole-2-carboxylic acid causes increased activity of GRIA2,infores:pharos,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,4-cyano-5-ethyl-1-methyl-3-(2''-methyl-biphenyl-4-yl)-1H-pyrrole-2-carboxylic acid,PUBCHEM.COMPOUND:44416795,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,152,0.484,0.484,0.0,0.0,0.242,48.357,False,-0.0,False,0.484,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,152,medik:edge#302,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,4-cyano-3-(3''-cyano-biphenyl-4-yl)-5-ethyl-1-methyl-1H-pyrrole-2-carboxylic acid,PUBCHEM.COMPOUND:44416892,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,153,0.479,0.479,0.0,0.0,0.239,47.887,False,-0.0,False,0.479,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,153,medik:creative_edge#215,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:44416892,4-cyano-3-(3''-cyano-biphenyl-4-yl)-5-ethyl-1-methyl-1H-pyrrole-2-carboxylic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,4-cyano-3-(3''-cyano-biphenyl-4-yl)-5-ethyl-1-methyl-1H-pyrrole-2-carboxylic acid,PUBCHEM.COMPOUND:44416892,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,153,0.479,0.479,0.0,0.0,0.239,47.887,False,-0.0,False,0.479,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,153,medik:edge#305,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:44416892,4-cyano-3-(3''-cyano-biphenyl-4-yl)-5-ethyl-1-methyl-1H-pyrrole-2-carboxylic acid,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity,,['PMID:16872827'],4-cyano-3-(3''-cyano-biphenyl-4-yl)-5-ethyl-1-methyl-1H-pyrrole-2-carboxylic acid causes increased activity of GRIA2,infores:pharos,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,4-cyano-3-(3''-cyano-biphenyl-4-yl)-5-ethyl-1-methyl-1H-pyrrole-2-carboxylic acid,PUBCHEM.COMPOUND:44416892,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,153,0.479,0.479,0.0,0.0,0.239,47.887,False,-0.0,False,0.479,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,153,medik:edge#306,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"(R)-1,1,1-trifluoro-N-(5-((4-(hydroxymethyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)methyl)-2,3-dihydro-1H-inden-2-yl)methanesulfonamide",PUBCHEM.COMPOUND:44555607,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,154,0.474,0.474,0.0,0.0,0.237,47.418,False,-0.0,False,0.474,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,154,medik:creative_edge#221,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:44555607,"(R)-1,1,1-trifluoro-N-(5-((4-(hydroxymethyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)methyl)-2,3-dihydro-1H-inden-2-yl)methanesulfonamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],creative,,,,,,,,,[],DEFAULT PHRASE,infores:unsecret-agent,0,,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"(R)-1,1,1-trifluoro-N-(5-((4-(hydroxymethyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)methyl)-2,3-dihydro-1H-inden-2-yl)methanesulfonamide",PUBCHEM.COMPOUND:44555607,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,154,0.474,0.474,0.0,0.0,0.237,47.418,False,-0.0,False,0.474,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,154,medik:edge#317,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,PUBCHEM.COMPOUND:44555607,"(R)-1,1,1-trifluoro-N-(5-((4-(hydroxymethyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)methyl)-2,3-dihydro-1H-inden-2-yl)methanesulfonamide",['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:affects,"[{'qualifier_type_id': 'biolink:object_aspect_qualifier', 'qualifier_value': 'activity'}, {'qualifier_type_id': 'biolink:object_direction_qualifier', 'qualifier_value': 'increased'}, {'qualifier_type_id': 'biolink:qualified_predicate', 'qualifier_value': 'biolink:causes'}]",one-hop,causes,,,,,increased,activity,,['PMID:21190850'],"(R)-1,1,1-trifluoro-N-(5-((4-(hydroxymethyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)methyl)-2,3-dihydro-1H-inden-2-yl)methanesulfonamide causes increased activity of GRIA2",infores:bindingdb,1,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:unsecret-agent,"(R)-1,1,1-trifluoro-N-(5-((4-(hydroxymethyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)methyl)-2,3-dihydro-1H-inden-2-yl)methanesulfonamide",PUBCHEM.COMPOUND:44555607,biolink:SmallMolecule,Ataxia,MONDO:0000437,biolink:Disease,154,0.474,0.474,0.0,0.0,0.237,47.418,False,-0.0,False,0.474,False,-0.0,False,-0.0,False,-0.0,['infores:unsecret-agent'],1,154,medik:edge#318,MONDO:0000437,Ataxia,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,NCBIGene:2891,GRIA2,['biolink:Gene'],biolink:Gene,biolink:gene_associated_with_condition,[],one-hop,,,,,,,,,"['PMID:30723672', 'PMID:26904297', 'PMID:28464931', 'PMID:35006439', 'PMID:33946358', 'PMID:32133826', 'PMID:35628657', 'PMID:23346095', 'PMID:28982591', 'PMID:34227061', 'PMID:31316328', 'PMID:22055455', 'PMID:33626063', 'PMID:37156804', 'PMID:32668637', 'PMID:30677473', 'PMID:37892185', 'PMID:29056828', 'PMID:37305557', 'PMID:31847086', 'PMID:20373664', 'PMID:32679881', 'PMID:36497172', 'PMID:34380881', 'PMID:37626842', 'PMID:32645824', 'PMID:20396900', 'PMID:34638636', 'PMID:8547577', 'PMID:36474209']",DEFAULT PHRASE,infores:diseases,30,infores:unsecret-agent,
06654b21-32cf-4864-b666-0181baf7a587,infores:arax,Tocofersolan,PUBCHEM.COMPOUND:9938056,biolink:SmallMolecule,cerebrotendinous xanthomatosis,MONDO:0008948,biolink:Disease,155,0.472,0.472,0.0,0.0,0.236,45.833,False,-0.0,False,-0.0,False,-0.0,False,-0.0,False,-0.0,['infores:arax'],1,155,infores:molepro:PUBCHEM.COMPOUND:9938056--biolink:treats--None--None--None--MONDO:0008948--infores:drug-repurposing-hub,MONDO:0008948,cerebrotendinous xanthomatosis,"['biolink:Disease', 'biolink:NamedThing', 'biolink:ThingWithTaxon', 'biolink:DiseaseOrPhenotypicFeature', 'biolink:BiologicalEntity']",biolink:Disease,PUBCHEM.COMPOUND:9938056,Tocofersolan,['biolink:SmallMolecule'],biolink:SmallMolecule,biolink:treats,[],one-hop,,,,,,,,,[],DEFAULT PHRASE,infores:drug-repurposing-hub,0,infores:molepro,infores:arax
